program_id,program_name,department_code,department_name,section,fund_type,fiscal_year,amount,positions,positions_temp,ceiling,allocation_type,category,subcategory,notes,fund_category,amount_millions,is_capital,pct_of_total,pct_of_dept,dept_rank,overall_rank,cost_per_position
UOH210,"UNIVERSITY OF HAWAII, HILO",UOH,University of Hawaii,Operating,W,2026,7489592.0,9.0,7.0,,,Education,,,Revolving Funds,7.489592,False,0.03,0.48,22,257,832177.0
UOH210,"UNIVERSITY OF HAWAII, HILO",UOH,University of Hawaii,Operating,N,2026,443962.0,32.0,7.0,,,Education,,,Federal Funds,0.443962,False,0.0,0.03,35,543,13874.0
UOH210,"UNIVERSITY OF HAWAII, HILO",UOH,University of Hawaii,Operating,B,2026,44435015.0,32.0,7.0,,,Education,,,Special Funds,44.435015,False,0.19,2.82,11,82,1388594.0
UOH210,"UNIVERSITY OF HAWAII, HILO",UOH,University of Hawaii,Operating,A,2026,50610150.0,541.25,7.0,,,Education,,,General Funds,50.61015,False,0.22,3.22,8,69,93506.0
UOH220,SMALL BUSINESS DEVELOPMENT,UOH,University of Hawaii,Operating,A,2026,978941.0,11.0,11.0,,,Education,,,General Funds,0.978941,False,0.0,0.06,32,494,88995.0
UOH700,"UNIVERSITY OF HAWAII, WEST OAHU",UOH,University of Hawaii,Operating,W,2026,2097704.0,248.0,1.5,,,Education,,,Revolving Funds,2.097704,False,0.01,0.13,28,430,8458.0
UOH700,"UNIVERSITY OF HAWAII, WEST OAHU",UOH,University of Hawaii,Capital Improvement,C,2026,6500000.0,248.0,1.5,,,Education,,,General Obligation Bond Fund,6.5,True,0.03,0.41,24,281,26210.0
UOH700,"UNIVERSITY OF HAWAII, WEST OAHU",UOH,University of Hawaii,Operating,A,2026,23838504.0,248.0,1.5,,,Education,,,General Funds,23.838504,False,0.1,1.52,17,140,96123.0
UOH700,"UNIVERSITY OF HAWAII, WEST OAHU",UOH,University of Hawaii,Operating,N,2026,802037.0,248.0,1.5,,,Education,,,Federal Funds,0.802037,False,0.0,0.05,34,510,3234.0
UOH700,"UNIVERSITY OF HAWAII, WEST OAHU",UOH,University of Hawaii,Operating,B,2026,22028269.0,248.0,1.5,,,Education,,,Special Funds,22.028269,False,0.09,1.4,18,148,88824.0
UOH800,"UNIVERSITY OF HAWAII, COMMUNITY COLLEGES",UOH,University of Hawaii,Operating,W,2026,31826332.0,80.0,46.0,,,Education,,,Revolving Funds,31.826332,False,0.14,2.02,12,102,397829.0
UOH800,"UNIVERSITY OF HAWAII, COMMUNITY COLLEGES",UOH,University of Hawaii,Operating,N,2026,4428296.0,46.5,46.0,,,Education,,,Federal Funds,4.428296,False,0.02,0.28,25,337,95232.0
UOH800,"UNIVERSITY OF HAWAII, COMMUNITY COLLEGES",UOH,University of Hawaii,Operating,A,2026,192200937.0,1871.5,46.0,,,Education,,,General Funds,192.200937,False,0.82,12.22,3,27,102699.0
UOH800,"UNIVERSITY OF HAWAII, COMMUNITY COLLEGES",UOH,University of Hawaii,Capital Improvement,C,2026,45000000.0,80.0,46.0,,,Education,,,General Obligation Bond Fund,45.0,True,0.19,2.86,10,81,562500.0
UOH800,"UNIVERSITY OF HAWAII, COMMUNITY COLLEGES",UOH,University of Hawaii,Operating,B,2026,75650296.0,1871.5,46.0,,,Education,,,Special Funds,75.650296,False,0.32,4.81,4,49,40422.0
UOH881,AQUARIA,UOH,University of Hawaii,Operating,B,2026,3517717.0,7.0,0.0,,,Culture and Recreation,,,Special Funds,3.517717,False,0.02,0.22,27,371,502531.0
UOH881,AQUARIA,UOH,University of Hawaii,Operating,A,2026,919917.0,9.0,0.0,,,Culture and Recreation,,,General Funds,0.919917,False,0.0,0.06,33,499,102213.0
UOH881,AQUARIA,UOH,University of Hawaii,Capital Improvement,C,2026,1702000.0,7.0,0.0,,,Culture and Recreation,,,General Obligation Bond Fund,1.702,True,0.01,0.11,29,450,243143.0
UOH881,AQUARIA,UOH,University of Hawaii,Operating,W,2026,996530.0,7.0,0.0,,,Culture and Recreation,,,Revolving Funds,0.99653,False,0.0,0.06,31,492,142361.0
UOH900,"UNIVERSITY OF HAWAII, SYSTEMWIDE SUPPORT",UOH,University of Hawaii,Capital Improvement,C,2026,50504000.0,6.0,4.0,,,Education,,,General Obligation Bond Fund,50.504,True,0.22,3.21,9,71,8417333.0
UOH900,"UNIVERSITY OF HAWAII, SYSTEMWIDE SUPPORT",UOH,University of Hawaii,Operating,W,2026,18501700.0,6.0,4.0,,,Education,,,Revolving Funds,18.5017,False,0.08,1.18,19,168,3083617.0
UOH900,"UNIVERSITY OF HAWAII, SYSTEMWIDE SUPPORT",UOH,University of Hawaii,Operating,N,2026,1094875.0,8.0,4.0,,,Education,,,Federal Funds,1.094875,False,0.0,0.07,30,482,136859.0
UOH900,"UNIVERSITY OF HAWAII, SYSTEMWIDE SUPPORT",UOH,University of Hawaii,Operating,B,2026,24242602.0,15.0,1.0,,,Education,,,Special Funds,24.242602,False,0.1,1.54,16,135,1616173.0
UOH900,"UNIVERSITY OF HAWAII, SYSTEMWIDE SUPPORT",UOH,University of Hawaii,Operating,A,2026,65093776.0,425.0,1.0,,,Education,,,General Funds,65.093776,False,0.28,4.14,6,56,153162.0
